product_id,order_id,product_name,quantity,order_date,order_time,unit_price,total_price,bazaar_location,selling_method,product_category,product_components
1173,2494075,COMBO MEAL 2,1,1/31/2026,11:30:10 AM,249,249,Asia Pacific,Onsite,Combo,2 Birria + 1 Iced Tea
1174,89246,QuesaBirria,1,1/31/2026,11:31:16 AM,119,119,Asia Pacific,Onsite,Main,Birria
1175,89247,COMBO MEAL 2,1,1/31/2026,11:33:31 AM,249,249,Asia Pacific,Onsite,Combo,2 Birria + 1 Iced Tea
1176,89248,QuesaBirria,2,1/31/2026,11:34:44 AM,109.5,219,Asia Pacific,Onsite,Main,Birria
1177,89249,QuesaBirria,2,1/31/2026,11:34:44 AM,109.5,219,Asia Pacific,Onsite,Main,Birria
1178,89249,Iced Tea,1,1/31/2026,11:36:02 AM,40,40,Asia Pacific,Onsite,Beverage,Iced Tea
1179,89250,QuesaBirria,2,1/31/2026,11:37:22 AM,119,238,Asia Pacific,Onsite,Main,Birria
1180,89251,QuesaBirria,6,1/31/2026,11:46:36 AM,109.5,657,Asia Pacific,Onsite,Main,Birria
1181,90600,QuesaBirria,3,1/31/2026,11:50:24 AM,112.67,338,Asia Pacific,Onsite,Main,Birria
1182,90600,Iced Tea,1,1/31/2026,12:01:11 PM,40,40,Asia Pacific,Onsite,Beverage,Iced Tea
1183,97275,QuesaBirria,2,1/31/2026,12:03:38 PM,109.5,219,Asia Pacific,Onsite,Main,Birria
1184,97276,QuesaBirria,3,1/31/2026,12:14:34 PM,112.67,338,Asia Pacific,Onsite,Main,Birria
1185,2493957,QuesaBirria,1,2/1/2026,12:17:08 PM,119,119,UST USTET,Onsite,Main,Birria
1186,2493958,COMBO MEAL 1,1,2/1/2026,12:17:52 PM,149,149,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1187,2493959,QuesaBirria,2,2/1/2026,12:22:53 PM,109.5,219,UST USTET,Onsite,Main,Birria
1188,2493960,QuesaBirria,2,2/1/2026,12:23:51 PM,109.5,219,UST USTET,Onsite,Main,Birria
1189,2493961,Iced Tea,1,2/1/2026,12:30:32 PM,40,40,UST USTET,Onsite,Beverage,Iced Tea
1190,2493962,COMBO MEAL 2,1,2/1/2026,12:35:36 PM,249,249,UST USTET,Onsite,Combo,2 Birria + 1 Iced Tea
1191,2493963,QuesaBirria,2,2/1/2026,12:39:40 PM,109.5,219,UST USTET,Onsite,Main,Birria
1192,2493964,COMBO MEAL 2,1,2/1/2026,12:43:23 PM,249,249,UST USTET,Onsite,Combo,2 Birria + 1 Iced Tea
1193,2493965,COMBO MEAL 2,1,2/1/2026,12:43:23 PM,249,249,UST USTET,Onsite,Combo,2 Birria + 1 Iced Tea
1194,2493966,QuesaBirria,2,2/1/2026,12:44:43 PM,109.5,219,UST USTET,Onsite,Main,Birria
1195,2493967,COMBO MEAL 1,1,2/1/2026,12:46:39 PM,149,149,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1196,2493968,COMBO MEAL 2,1,2/1/2026,12:48:00 PM,249,249,UST USTET,Onsite,Combo,2 Birria + 1 Iced Tea
1197,2493969,COMBO MEAL 1,1,2/1/2026,12:58:38 PM,149,119.2,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1198,2493969,QuesaBirria,2,2/1/2026,1:02:12 PM,109.5,175.2,UST USTET,Onsite,Main,Birria
1199,2493970,QuesaBirria,1,2/1/2026,1:04:09 PM,119,119,UST USTET,Onsite,Main,Birria
1200,2493971,COMBO MEAL 1,1,2/1/2026,1:05:21 PM,149,149,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1201,2493972,COMBO MEAL 2,1,2/1/2026,1:13:26 PM,249,249,UST USTET,Onsite,Combo,2 Birria + 1 Iced Tea
1202,2493973,COMBO MEAL 1,1,2/1/2026,1:20:27 PM,149,149,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1203,2493974,COMBO MEAL 1,1,2/1/2026,1:21:52 PM,149,149,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1204,2493975,QuesaBirria,2,2/1/2026,1:23:31 PM,109.5,219,UST USTET,Onsite,Main,Birria
1205,2493975,Iced Tea,1,2/1/2026,1:28:36 PM,40,40,UST USTET,Onsite,Beverage,Iced Tea
1206,2493976,QuesaBirria,2,2/1/2026,1:31:26 PM,109.5,175.2,UST USTET,Onsite,Main,Birria
1207,2493977,QuesaBirria,1,2/1/2026,1:34:08 PM,119,119,UST USTET,Onsite,Main,Birria
1208,2493978,QuesaBirria,2,2/1/2026,1:34:40 PM,109.5,219,UST USTET,Onsite,Main,Birria
1209,2493979,QuesaBirria,4,2/1/2026,1:38:06 PM,109.5,438,UST USTET,Onsite,Main,Birria
1210,2493980,Iced Tea,1,2/1/2026,1:40:06 PM,40,40,UST USTET,Onsite,Beverage,Iced Tea
1211,2493981,QuesaBirria,2,2/1/2026,1:44:28 PM,109.5,219,UST USTET,Onsite,Main,Birria
1212,2493982,QuesaBirria,2,2/1/2026,1:52:40 PM,109.5,219,UST USTET,Onsite,Main,Birria
1213,2493983,COMBO MEAL 1,1,2/1/2026,1:54:14 PM,149,149,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1214,2493984,QuesaBirria,1,2/1/2026,1:56:09 PM,119,119,UST USTET,Onsite,Main,Birria
1215,2493985,QuesaBirria,1,2/1/2026,2:03:42 PM,119,119,UST USTET,Onsite,Main,Birria
1216,2493986,QuesaBirria,1,2/1/2026,2:05:03 PM,119,119,UST USTET,Onsite,Main,Birria
1217,2493987,QuesaBirria,1,2/1/2026,2:11:34 PM,119,119,UST USTET,Onsite,Main,Birria
1218,2493988,QuesaBirria,2,2/1/2026,2:20:52 PM,109.5,219,UST USTET,Onsite,Main,Birria
1219,2493989,QuesaBirria,1,2/1/2026,2:22:35 PM,119,119,UST USTET,Onsite,Main,Birria
1220,2493990,QuesaBirria,1,2/1/2026,2:33:32 PM,119,119,UST USTET,Onsite,Main,Birria
1221,2493991,QuesaBirria,2,2/1/2026,2:36:58 PM,109.5,219,UST USTET,Onsite,Main,Birria
1222,2493992,QuesaBirria,1,2/1/2026,2:37:28 PM,119,119,UST USTET,Onsite,Main,Birria
1223,2493993,QuesaBirria,2,2/1/2026,2:46:47 PM,109.5,219,UST USTET,Onsite,Main,Birria
1224,2493994,QuesaBirria,2,2/1/2026,2:47:52 PM,109.5,219,UST USTET,Onsite,Main,Birria
1225,2493995,QuesaBirria,2,2/1/2026,2:49:32 PM,109.5,219,UST USTET,Onsite,Main,Birria
1226,2493996,QuesaBirria,2,2/1/2026,2:50:34 PM,109.5,219,UST USTET,Onsite,Main,Birria
1227,2493997,QuesaBirria,1,2/1/2026,2:50:34 PM,119,119,UST USTET,Onsite,Main,Birria
1228,2493998,QuesaBirria,2,2/1/2026,2:53:04 PM,109.5,219,UST USTET,Onsite,Main,Birria
1229,2493999,QuesaBirria,2,2/1/2026,2:53:04 PM,109.5,219,UST USTET,Onsite,Main,Birria
1230,2494000,QuesaBirria,2,2/1/2026,2:57:12 PM,109.5,219,UST USTET,Onsite,Main,Birria
1231,2494001,COMBO MEAL 1,1,2/1/2026,2:57:40 PM,149,149,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1232,2494002,QuesaBirria,2,2/1/2026,3:01:24 PM,109.5,219,UST USTET,Onsite,Main,Birria
1233,2494002,Iced Tea,1,2/1/2026,3:03:21 PM,40,40,UST USTET,Onsite,Beverage,Iced Tea
1234,2494003,QuesaBirria,2,2/1/2026,3:07:43 PM,109.5,219,UST USTET,Onsite,Main,Birria
1235,2494003,COMBO MEAL 1,1,2/1/2026,3:10:39 PM,149,149,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1236,2494004,QuesaBirria,2,2/1/2026,3:11:52 PM,109.5,219,UST USTET,Onsite,Main,Birria
1237,2494005,COMBO MEAL 1,1,2/1/2026,3:13:55 PM,149,149,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1238,2494006,QuesaBirria,2,2/1/2026,3:15:59 PM,109.5,219,UST USTET,Onsite,Main,Birria
1239,2494006,Iced Tea,1,2/1/2026,3:17:43 PM,40,40,UST USTET,Onsite,Beverage,Iced Tea
1240,2494007,QuesaBirria,2,2/1/2026,3:23:39 PM,109.5,219,UST USTET,Onsite,Main,Birria
1241,2494008,QuesaBirria,2,2/1/2026,3:23:56 PM,109.5,219,UST USTET,Onsite,Main,Birria
1242,2494009,QuesaBirria,1,2/1/2026,3:25:10 PM,119,119,UST USTET,Onsite,Main,Birria
1243,2494010,QuesaBirria,2,2/1/2026,3:26:45 PM,109.5,219,UST USTET,Onsite,Main,Birria
1244,2494011,QuesaBirria,2,2/1/2026,3:30:52 PM,109.5,219,UST USTET,Onsite,Main,Birria
1245,2494012,QuesaBirria,2,2/1/2026,3:31:28 PM,109.5,219,UST USTET,Onsite,Main,Birria
1246,2494013,QuesaBirria,2,2/1/2026,3:42:58 PM,109.5,219,UST USTET,Onsite,Main,Birria
1247,2494014,COMBO MEAL 2,1,2/1/2026,3:50:10 PM,249,249,UST USTET,Onsite,Combo,2 Birria + 1 Iced Tea
1248,2494015,QuesaBirria,2,2/1/2026,3:50:43 PM,109.5,219,UST USTET,Onsite,Main,Birria
1249,2494016,COMBO MEAL 2,2,2/1/2026,3:53:55 PM,249,498,UST USTET,Onsite,Combo,2 Birria + 1 Iced Tea
1250,2494016,Iced Tea,2,2/1/2026,4:07:34 PM,40,80,UST USTET,Onsite,Beverage,Iced Tea
1251,2494017,COMBO MEAL 1,1,2/1/2026,4:14:16 PM,149,149,UST USTET,Onsite,Combo,1 Birria + 1 Iced Tea
1252,2494018,QuesaBirria,1,2/1/2026,4:17:56 PM,119,119,UST USTET,Onsite,Main,Birria
1253,2494019,QuesaBirria,1,2/1/2026,4:21:59 PM,119,119,UST USTET,Onsite,Main,Birria
1254,2494020,QuesaBirria,1,2/1/2026,4:24:06 PM,119,119,UST USTET,Onsite,Main,Birria
1255,2494021,QuesaBirria,2,2/1/2026,4:25:17 PM,109.5,219,UST USTET,Onsite,Main,Birria
1256,2494026,QuesaBirria,2,2/16/2026,11:29:07 AM,109.5,219,UST ACES,Onsite,Main,Birria
1257,2494027,QuesaBirria,1,2/16/2026,11:31:29 AM,119,119,UST ACES,Onsite,Main,Birria
1258,2494028,QuesaBirria,2,2/16/2026,11:37:17 AM,109.5,219,UST ACES,Onsite,Main,Birria
1259,2494029,QuesaBirria,2,2/16/2026,11:44:16 AM,109.5,219,UST ACES,Onsite,Main,Birria
1260,2494030,QuesaBirria,2,2/16/2026,11:55:25 AM,109.5,219,UST ACES,Onsite,Main,Birria
1261,2494031,QuesaBirria,2,2/16/2026,11:55:55 AM,109.5,219,UST ACES,Onsite,Main,Birria
1262,2494032,QuesaBirria,2,2/16/2026,11:57:24 AM,109.5,219,UST ACES,Onsite,Main,Birria
1263,2494033,QuesaBirria,2,2/16/2026,12:03:44 PM,109.5,219,UST ACES,Onsite,Main,Birria
1264,2494034,QuesaBirria,2,2/16/2026,12:07:39 PM,109.5,219,UST ACES,Onsite,Main,Birria
1265,2494035,QuesaBirria,2,2/16/2026,12:10:29 PM,109.5,219,UST ACES,Onsite,Main,Birria
1266,2494036,QuesaBirria,2,2/16/2026,12:18:57 PM,109.5,219,UST ACES,Onsite,Main,Birria
1267,2494037,QuesaBirria,2,2/16/2026,12:22:44 PM,109.5,219,UST ACES,Onsite,Main,Birria
1268,2494038,QuesaBirria,2,2/16/2026,12:42:27 PM,109.5,219,UST ACES,Onsite,Main,Birria
1269,2494039,QuesaBirria,1,2/16/2026,12:43:25 PM,119,119,UST ACES,Onsite,Main,Birria
1270,2494040,QuesaBirria,2,2/16/2026,12:44:39 PM,109.5,219,UST ACES,Onsite,Main,Birria
1271,2494042,QuesaBirria,2,2/16/2026,12:49:22 PM,109.5,219,UST ACES,Onsite,Main,Birria
1272,2494043,QuesaBirria,2,2/16/2026,1:04:12 PM,109.5,219,UST ACES,Onsite,Main,Birria
1273,2494044,QuesaBirria,1,2/16/2026,1:04:28 PM,119,119,UST ACES,Onsite,Main,Birria
1274,2494045,QuesaBirria,1,2/16/2026,1:06:32 PM,119,119,UST ACES,Onsite,Main,Birria
1275,2494046,QuesaBirria,2,2/16/2026,1:07:02 PM,109.5,219,UST ACES,Onsite,Main,Birria
1276,2494047,QuesaBirria,1,2/16/2026,1:12:15 PM,119,119,UST ACES,Onsite,Main,Birria
1277,2494048,QuesaBirria,2,2/16/2026,1:13:50 PM,109.5,219,UST ACES,Onsite,Main,Birria
1278,2494049,QuesaBirria,1,2/16/2026,1:18:03 PM,119,119,UST ACES,Onsite,Main,Birria
1279,2494050,QuesaBirria,2,2/16/2026,1:23:04 PM,109.5,219,UST ACES,Onsite,Main,Birria
1280,2494051,QuesaBirria,1,2/16/2026,1:28:14 PM,119,119,UST ACES,Onsite,Main,Birria
1281,2494052,QuesaBirria,2,2/16/2026,1:37:40 PM,109.5,219,UST ACES,Onsite,Main,Birria
1282,2494053,QuesaBirria,2,2/16/2026,1:41:02 PM,109.5,219,UST ACES,Onsite,Main,Birria
1283,2494054,QuesaBirria,2,2/16/2026,2:07:23 PM,109.5,219,UST ACES,Onsite,Main,Birria
1284,2494055,QuesaBirria,2,2/16/2026,2:17:02 PM,109.5,219,UST ACES,Onsite,Main,Birria
1285,2494056,QuesaBirria,4,2/16/2026,2:25:19 PM,109.5,438,UST ACES,Onsite,Main,Birria
1286,2494057,QuesaBirria,1,2/16/2026,3:05:52 PM,119,119,UST ACES,Onsite,Main,Birria
1287,2494058,QuesaBirria,2,2/16/2026,3:07:20 PM,119,238,UST ACES,Onsite,Main,Birria
1288,2494059,QuesaBirria,2,2/16/2026,3:43:47 PM,109.5,219,UST ACES,Onsite,Main,Birria
1289,2494060,QuesaBirria,4,2/16/2026,3:47:35 PM,109.5,438,UST ACES,Onsite,Main,Birria
1290,2494061,QuesaBirria,1,2/16/2026,3:52:32 PM,119,119,UST ACES,Onsite,Main,Birria
1291,2494062,QuesaBirria,2,2/16/2026,3:54:37 PM,109.5,219,UST ACES,Onsite,Main,Birria
1292,2494063,QuesaBirria,2,2/16/2026,3:56:27 PM,109.5,219,UST ACES,Onsite,Main,Birria
1293,2494064,QuesaBirria,2,2/16/2026,3:56:45 PM,109.5,219,UST ACES,Onsite,Main,Birria
1294,2494065,QuesaBirria,2,2/16/2026,3:58:15 PM,109.5,219,UST ACES,Onsite,Main,Birria
1295,2494066,QuesaBirria,2,2/16/2026,4:09:29 PM,109.5,219,UST ACES,Onsite,Main,Birria
1296,2494067,QuesaBirria,2,2/16/2026,4:10:11 PM,109.5,219,UST ACES,Onsite,Main,Birria
1297,2494069,QuesaBirria,2,2/16/2026,4:17:00 PM,109.5,219,UST ACES,Onsite,Main,Birria
1298,2494070,QuesaBirria,2,2/16/2026,4:20:15 PM,109.5,219,UST ACES,Onsite,Main,Birria
1299,2494071,QuesaBirria,1,2/16/2026,4:30:18 PM,119,119,UST ACES,Onsite,Main,Birria
1300,2494072,QuesaBirria,1,2/16/2026,4:43:48 PM,119,119,UST ACES,Onsite,Main,Birria
1301,2494073,QuesaBirria,1,2/16/2026,4:48:37 PM,119,119,UST ACES,Onsite,Main,Birria
1302,2494126,QuesaBirria,2,2/16/2026,4:55:02 PM,109.5,219,UST ACES,Onsite,Main,Birria
1303,2494127,QuesaBirria,2,2/16/2026,5:02:10 PM,109.5,219,UST ACES,Onsite,Main,Birria
1304,2494128,QuesaBirria,1,2/16/2026,5:03:22 PM,119,119,UST ACES,Onsite,Main,Birria
1305,2494129,QuesaBirria,4,2/16/2026,5:06:25 PM,109.5,438,UST ACES,Onsite,Main,Birria
1306,2494130,QuesaBirria,2,2/16/2026,5:26:14 PM,109.5,219,UST ACES,Onsite,Main,Birria
1307,2494131,QuesaBirria,1,2/16/2026,5:27:15 PM,119,119,UST ACES,Onsite,Main,Birria
1308,2494132,QuesaBirria,1,2/16/2026,5:31:02 PM,119,119,UST ACES,Onsite,Main,Birria
1309,2494133,QuesaBirria,2,2/16/2026,5:32:47 PM,109.5,219,UST ACES,Onsite,Main,Birria
1310,2494134,QuesaBirria,2,2/16/2026,5:34:01 PM,109.5,219,UST ACES,Onsite,Main,Birria
1311,2494135,QuesaBirria,2,2/16/2026,5:36:02 PM,109.5,219,UST ACES,Onsite,Main,Birria
1312,2494136,QuesaBirria,2,2/16/2026,5:44:30 PM,109.5,219,UST ACES,Onsite,Main,Birria
1313,2494137,QuesaBirria,2,2/16/2026,5:59:13 PM,109.5,219,UST ACES,Onsite,Main,Birria
1314,2494138,QuesaBirria,1,2/16/2026,6:05:18 PM,119,119,UST ACES,Onsite,Main,Birria
1315,2494139,QuesaBirria,1,2/16/2026,6:18:16 PM,119,119,UST ACES,Onsite,Main,Birria
1316,2494151,QuesaBirria,2,2/18/2026,11:16:41 AM,109.5,219,UST ACES,Onsite,Main,Birria
1317,2494152,QuesaBirria,2,2/18/2026,11:16:48 AM,109.5,219,UST ACES,Onsite,Main,Birria
1318,2494153,QuesaBirria,2,2/18/2026,11:16:57 AM,109.5,219,UST ACES,Onsite,Main,Birria
1319,2494154,QuesaBirria,2,2/18/2026,11:21:40 AM,109.5,219,UST ACES,Onsite,Main,Birria
1320,2494155,QuesaBirria,2,2/18/2026,11:49:11 AM,109.5,219,UST ACES,Onsite,Main,Birria
1321,2494156,QuesaBirria,2,2/18/2026,12:03:31 PM,109.5,219,UST ACES,Onsite,Main,Birria
1322,2494157,QuesaBirria,1,2/18/2026,12:05:37 PM,119,119,UST ACES,Onsite,Main,Birria
1323,2494158,QuesaBirria,2,2/18/2026,12:08:34 PM,109.5,219,UST ACES,Onsite,Main,Birria
1324,2494159,QuesaBirria,2,2/18/2026,12:18:42 PM,109.5,219,UST ACES,Onsite,Main,Birria
1325,2494160,QuesaBirria,2,2/18/2026,12:19:54 PM,109.5,219,UST ACES,Onsite,Main,Birria
1326,2494161,QuesaBirria,1,2/18/2026,12:40:34 PM,119,119,UST ACES,Onsite,Main,Birria
1327,2494162,QuesaBirria,2,2/18/2026,12:53:04 PM,109.5,219,UST ACES,Onsite,Main,Birria
1328,2494163,QuesaBirria,1,2/18/2026,12:54:35 PM,119,119,UST ACES,Onsite,Main,Birria
1329,2494164,QuesaBirria,2,2/18/2026,12:58:09 PM,109.5,219,UST ACES,Onsite,Main,Birria
1330,2494165,QuesaBirria,2,2/18/2026,1:00:59 PM,109.5,219,UST ACES,Onsite,Main,Birria
1331,2494166,QuesaBirria,2,2/18/2026,1:02:04 PM,109.5,219,UST ACES,Onsite,Main,Birria
1332,2494167,QuesaBirria,1,2/18/2026,1:03:36 PM,119,119,UST ACES,Onsite,Main,Birria
1333,2494168,QuesaBirria,1,2/18/2026,1:14:05 PM,119,119,UST ACES,Onsite,Main,Birria
1334,2494169,QuesaBirria,2,2/18/2026,1:16:18 PM,109.5,219,UST ACES,Onsite,Main,Birria
1335,2494170,QuesaBirria,2,2/18/2026,1:17:58 PM,109.5,219,UST ACES,Onsite,Main,Birria
1336,2494171,QuesaBirria,2,2/18/2026,1:19:54 PM,109.5,219,UST ACES,Onsite,Main,Birria
1337,2494172,QuesaBirria,1,2/18/2026,1:21:32 PM,119,119,UST ACES,Onsite,Main,Birria
1338,2494173,QuesaBirria,2,2/18/2026,1:26:25 PM,109.5,219,UST ACES,Onsite,Main,Birria
1339,2494174,QuesaBirria,2,2/18/2026,1:27:03 PM,109.5,219,UST ACES,Onsite,Main,Birria
1340,2494175,QuesaBirria,2,2/18/2026,1:39:40 PM,109.5,219,UST ACES,Onsite,Main,Birria
1341,2494176,QuesaBirria,2,2/18/2026,1:55:44 PM,109.5,219,UST ACES,Onsite,Main,Birria
1342,2494177,QuesaBirria,1,2/18/2026,2:19:20 PM,119,119,UST ACES,Onsite,Main,Birria
1343,2494178,QuesaBirria,2,2/18/2026,2:27:57 PM,109.5,219,UST ACES,Onsite,Main,Birria
1344,2494179,QuesaBirria,2,2/18/2026,2:36:24 PM,109.5,219,UST ACES,Onsite,Main,Birria
1345,2494180,QuesaBirria,1,2/18/2026,2:49:34 PM,119,119,UST ACES,Onsite,Main,Birria
1346,2494181,QuesaBirria,2,2/18/2026,2:49:56 PM,109.5,219,UST ACES,Onsite,Main,Birria
1347,2494182,QuesaBirria,2,2/18/2026,3:01:01 PM,109.5,219,UST ACES,Onsite,Main,Birria
1348,2494183,QuesaBirria,2,2/18/2026,3:02:40 PM,109.5,219,UST ACES,Onsite,Main,Birria
1349,2494184,QuesaBirria,2,2/18/2026,4:08:27 PM,109.5,219,UST ACES,Onsite,Main,Birria
1350,2494185,QuesaBirria,1,2/18/2026,4:09:23 PM,119,119,UST ACES,Onsite,Main,Birria
1351,2494186,QuesaBirria,1,2/18/2026,4:12:38 PM,119,119,UST ACES,Onsite,Main,Birria
1352,2494187,QuesaBirria,2,2/18/2026,4:14:04 PM,109.5,219,UST ACES,Onsite,Main,Birria
1353,2494188,QuesaBirria,1,2/18/2026,4:16:21 PM,119,119,UST ACES,Onsite,Main,Birria
1354,2494189,QuesaBirria,2,2/18/2026,4:21:28 PM,109.5,219,UST ACES,Onsite,Main,Birria
1355,2494190,QuesaBirria,1,2/18/2026,4:27:40 PM,119,119,UST ACES,Onsite,Main,Birria
1356,2494191,QuesaBirria,1,2/18/2026,4:30:43 PM,119,119,UST ACES,Onsite,Main,Birria
1357,2494192,QuesaBirria,2,2/18/2026,4:31:07 PM,109.5,219,UST ACES,Onsite,Main,Birria
1358,2494193,QuesaBirria,2,2/18/2026,4:36:55 PM,109.5,219,UST ACES,Onsite,Main,Birria
1359,2494194,QuesaBirria,2,2/18/2026,4:42:58 PM,109.5,219,UST ACES,Onsite,Main,Birria
1360,2494195,QuesaBirria,2,2/18/2026,4:53:02 PM,109.5,219,UST ACES,Onsite,Main,Birria
1361,2494196,QuesaBirria,2,2/18/2026,4:55:02 PM,109.5,219,UST ACES,Onsite,Main,Birria
1362,2494197,QuesaBirria,2,2/18/2026,5:02:10 PM,109.5,219,UST ACES,Onsite,Main,Birria
1363,2494198,QuesaBirria,1,2/18/2026,5:03:22 PM,119,119,UST ACES,Onsite,Main,Birria
1364,2494199,QuesaBirria,2,2/18/2026,5:06:25 PM,109.5,219,UST ACES,Onsite,Main,Birria
1365,2494200,QuesaBirria,2,2/18/2026,5:26:14 PM,109.5,219,UST ACES,Onsite,Main,Birria
1366,2494201,QuesaBirria,1,2/18/2026,5:27:15 PM,119,119,UST ACES,Onsite,Main,Birria
1367,2494202,QuesaBirria,2,2/18/2026,6:54:09 PM,109.5,219,UST ACES,Onsite,Main,Birria
1368,2494203,QuesaBirria,2,2/18/2026,6:54:16 PM,109.5,219,UST ACES,Onsite,Main,Birria
1369,2494226,QuesaBirria,2,2/19/2026,1:12:21 PM,109.5,219,UST ACES,Onsite,Main,Birria
1370,2494227,QuesaBirria,2,2/19/2026,1:36:01 PM,109.5,219,UST ACES,Onsite,Main,Birria
1371,2494228,QuesaBirria,2,2/19/2026,1:39:33 PM,109.5,219,UST ACES,Onsite,Main,Birria
1372,2494229,QuesaBirria,2,2/19/2026,1:42:14 PM,109.5,219,UST ACES,Onsite,Main,Birria
1373,2494230,QuesaBirria,2,2/19/2026,1:52:29 PM,109.5,219,UST ACES,Onsite,Main,Birria
1374,2494231,QuesaBirria,2,2/19/2026,2:26:29 PM,119,238,UST ACES,Onsite,Main,Birria
1375,2494232,QuesaBirria,1,2/19/2026,2:34:51 PM,119,119,UST ACES,Onsite,Main,Birria
1376,2494233,QuesaBirria,2,2/19/2026,2:35:02 PM,109.5,219,UST ACES,Onsite,Main,Birria
1377,2494234,QuesaBirria,4,2/19/2026,2:35:10 PM,109.5,438,UST ACES,Onsite,Main,Birria
1378,2494235,QuesaBirria,2,2/19/2026,2:35:45 PM,109.5,219,UST ACES,Onsite,Main,Birria
1379,2494236,QuesaBirria,2,2/19/2026,2:35:58 PM,109.5,219,UST ACES,Onsite,Main,Birria
1380,2494237,QuesaBirria,2,2/19/2026,2:36:09 PM,109.5,219,UST ACES,Onsite,Main,Birria
1381,2494238,QuesaBirria,2,2/19/2026,2:36:20 PM,109.5,219,UST ACES,Onsite,Main,Birria
1382,2494239,QuesaBirria,1,2/19/2026,2:36:37 PM,119,119,UST ACES,Onsite,Main,Birria
1383,2494240,QuesaBirria,2,2/19/2026,2:36:45 PM,109.5,219,UST ACES,Onsite,Main,Birria
1384,2494241,QuesaBirria,2,2/19/2026,2:36:56 PM,109.5,219,UST ACES,Onsite,Main,Birria
1385,2494242,QuesaBirria,1,2/19/2026,2:37:09 PM,119,119,UST ACES,Onsite,Main,Birria
1386,2494243,QuesaBirria,2,2/19/2026,2:37:21 PM,109.5,219,UST ACES,Onsite,Main,Birria
1387,2494244,QuesaBirria,2,2/19/2026,2:37:30 PM,109.5,219,UST ACES,Onsite,Main,Birria
1388,2494245,QuesaBirria,2,2/19/2026,2:37:54 PM,109.5,219,UST ACES,Onsite,Main,Birria
1389,2494246,QuesaBirria,1,2/19/2026,2:38:07 PM,119,119,UST ACES,Onsite,Main,Birria
1390,2494247,QuesaBirria,2,2/19/2026,2:39:14 PM,109.5,219,UST ACES,Onsite,Main,Birria
1391,2494248,QuesaBirria,2,2/19/2026,2:39:43 PM,109.5,219,UST ACES,Onsite,Main,Birria
1392,2494249,QuesaBirria,2,2/19/2026,2:39:57 PM,109.5,219,UST ACES,Onsite,Main,Birria
1393,2494250,QuesaBirria,1,2/19/2026,2:40:18 PM,119,119,UST ACES,Onsite,Main,Birria
1394,2494251,QuesaBirria,2,2/19/2026,2:40:45 PM,109.5,219,UST ACES,Onsite,Main,Birria
1395,2494252,QuesaBirria,3,2/19/2026,2:41:00 PM,112.67,338,UST ACES,Onsite,Main,Birria
1396,2494276,QuesaBirria,2,2/19/2026,2:41:15 PM,109.5,219,UST ACES,Onsite,Main,Birria
1397,2494277,QuesaBirria,2,2/19/2026,2:41:28 PM,109.5,219,UST ACES,Onsite,Main,Birria
1398,2494278,QuesaBirria,1,2/19/2026,3:08:39 PM,119,119,UST ACES,Onsite,Main,Birria
1399,2494279,QuesaBirria,2,2/19/2026,3:29:29 PM,109.5,219,UST ACES,Onsite,Main,Birria
1400,2494280,QuesaBirria,2,2/19/2026,3:35:26 PM,109.5,219,UST ACES,Onsite,Main,Birria
1401,2494281,QuesaBirria,1,2/19/2026,3:35:50 PM,119,119,UST ACES,Onsite,Main,Birria
1402,2494282,QuesaBirria,2,2/19/2026,3:41:47 PM,109.5,219,UST ACES,Onsite,Main,Birria
1403,2494283,QuesaBirria,2,2/19/2026,3:48:23 PM,109.5,219,UST ACES,Onsite,Main,Birria
1404,2494284,QuesaBirria,2,2/19/2026,3:51:39 PM,109.5,219,UST ACES,Onsite,Main,Birria
1405,2494285,QuesaBirria,1,2/19/2026,4:09:42 PM,119,119,UST ACES,Onsite,Main,Birria
1406,2494286,QuesaBirria,1,2/19/2026,4:12:41 PM,119,119,UST ACES,Onsite,Main,Birria
1407,2494287,QuesaBirria,2,2/19/2026,4:17:59 PM,109.5,219,UST ACES,Onsite,Main,Birria
1408,2494288,QuesaBirria,1,2/19/2026,4:18:59 PM,119,119,UST ACES,Onsite,Main,Birria
1409,2494289,QuesaBirria,2,2/19/2026,4:19:56 PM,109.5,219,UST ACES,Onsite,Main,Birria
1410,2494290,QuesaBirria,2,2/19/2026,4:26:27 PM,109.5,219,UST ACES,Onsite,Main,Birria
1411,2494291,QuesaBirria,1,2/19/2026,4:29:34 PM,119,119,UST ACES,Onsite,Main,Birria
1412,2494292,QuesaBirria,1,2/19/2026,4:36:12 PM,119,119,UST ACES,Onsite,Main,Birria
1413,2494293,QuesaBirria,1,2/19/2026,4:43:35 PM,119,119,UST ACES,Onsite,Main,Birria
